[[1]]
          DRtg        ORtg Continuing_Players_WS48     OppeFGPer   OppTOVPer
2       (11,15] (16.5,27.8]  (0.48,0.515]         (0.206,0.546] (55.4,67.3]
3         [0,5] (16.5,27.8] (0.546,0.584]        (0.0874,0.142] (52.3,55.4]
4         (7,9] (16.5,27.8]  (0.48,0.515]         (0.206,0.546] (52.3,55.4]
5        (9,11]   (14,16.5]   [0.28,0.48]         (0.206,0.546] (55.4,67.3]
6         (7,9] (16.5,27.8] (0.546,0.584]        (0.0874,0.142] (49.4,52.3]
7         (5,7]   (14,16.5] (0.584,0.752]        (0.0874,0.142] (52.3,55.4]
8         [0,5]   (14,16.5] (0.546,0.584]         (0.142,0.206] [31.4,46.3]
9         [0,5] (16.5,27.8]  (0.48,0.515]      [-0.0583,0.0478] (46.3,49.4]
10        [0,5] (16.5,27.8] (0.584,0.752]        (0.0874,0.142] (52.3,55.4]
11        [0,5]   (12.1,14] (0.515,0.546]         (0.142,0.206] (52.3,55.4]
12        (5,7] (16.5,27.8] (0.546,0.584]         (0.142,0.206] (52.3,55.4]
13        [0,5]   (14,16.5]  (0.48,0.515]         (0.142,0.206] (46.3,49.4]
14        (5,7]   (14,16.5] (0.515,0.546]       (0.0478,0.0874] (49.4,52.3]
15       (9,11]   (14,16.5]  (0.48,0.515]         (0.206,0.546] (55.4,67.3]
16      (11,15]   (12.1,14]   [0.28,0.48]         (0.206,0.546] (55.4,67.3]
17       (9,11]  [2.7,10.2]  (0.48,0.515]         (0.206,0.546] [31.4,46.3]
18        (5,7]   (12.1,14] (0.546,0.584]        (0.0874,0.142] (49.4,52.3]
19        (5,7]  [2.7,10.2]   [0.28,0.48]         (0.142,0.206] [31.4,46.3]
20        (7,9]   (12.1,14]  (0.48,0.515]         (0.206,0.546] (52.3,55.4]
21        (5,7] (16.5,27.8] (0.515,0.546]       (0.0478,0.0874] [31.4,46.3]
22        (7,9]   (12.1,14] (0.546,0.584]       (0.0478,0.0874] (46.3,49.4]
23        (7,9]   (14,16.5] (0.584,0.752]       (0.0478,0.0874] (52.3,55.4]
24       (9,11]   (14,16.5] (0.546,0.584]        (0.0874,0.142] (55.4,67.3]
25      (11,15]   (14,16.5] (0.584,0.752]       (0.0478,0.0874] (52.3,55.4]
26       (9,11] (16.5,27.8] (0.546,0.584]         (0.206,0.546] (55.4,67.3]
27        (7,9] (10.2,12.1] (0.515,0.546]         (0.206,0.546] (52.3,55.4]
28        (5,7]   (14,16.5] (0.515,0.546]         (0.206,0.546] (52.3,55.4]
29        (5,7] (10.2,12.1] (0.584,0.752]        (0.0874,0.142] (52.3,55.4]
30        [0,5]  [2.7,10.2] (0.584,0.752]         (0.142,0.206] (52.3,55.4]
31        (5,7]  [2.7,10.2]   [0.28,0.48]        (0.0874,0.142] [31.4,46.3]
32        [0,5] (10.2,12.1] (0.546,0.584]        (0.0874,0.142] [31.4,46.3]
33        (5,7] (16.5,27.8] (0.584,0.752]         (0.142,0.206] (52.3,55.4]
34       (9,11]   (14,16.5] (0.546,0.584]       (0.0478,0.0874] (55.4,67.3]
35       (9,11]  [2.7,10.2] (0.546,0.584]         (0.206,0.546] [31.4,46.3]
36        (7,9]   (14,16.5] (0.546,0.584]       (0.0478,0.0874] (49.4,52.3]
37      (11,15]  [2.7,10.2]  (0.48,0.515]        (0.0874,0.142] [31.4,46.3]
38        (5,7]   (12.1,14] (0.584,0.752]       (0.0478,0.0874] (49.4,52.3]
39       (9,11] (16.5,27.8]   [0.28,0.48]        (0.0874,0.142] (46.3,49.4]
40      (11,15]   (12.1,14] (0.584,0.752]         (0.206,0.546] (55.4,67.3]
41        (7,9]   (12.1,14] (0.546,0.584]         (0.142,0.206] (55.4,67.3]
42       (9,11]   (14,16.5] (0.515,0.546]         (0.206,0.546] (52.3,55.4]
43        [0,5] (16.5,27.8]   [0.28,0.48]        (0.0874,0.142] [31.4,46.3]
44        (5,7]   (12.1,14] (0.515,0.546]       (0.0478,0.0874] (46.3,49.4]
45        (5,7]   (12.1,14] (0.584,0.752]       (0.0478,0.0874] (49.4,52.3]
46        (7,9]   (14,16.5] (0.584,0.752]         (0.206,0.546] (52.3,55.4]
47        [0,5]   (14,16.5] (0.584,0.752]        (0.0874,0.142] (46.3,49.4]
48        (5,7] (10.2,12.1] (0.584,0.752]        (0.0874,0.142] (52.3,55.4]
49        [0,5]   (14,16.5] (0.546,0.584]        (0.0874,0.142] (55.4,67.3]
50       (9,11] (10.2,12.1] (0.584,0.752]         (0.206,0.546] (52.3,55.4]
51        [0,5]   (12.1,14]   [0.28,0.48]       (0.0478,0.0874] (55.4,67.3]
52       (9,11]   (14,16.5]   [0.28,0.48]       (0.0478,0.0874] [31.4,46.3]
53       (9,11]   (12.1,14] (0.515,0.546]         (0.142,0.206] (52.3,55.4]
54        [0,5] (16.5,27.8] (0.584,0.752]         (0.142,0.206] (46.3,49.4]
55        [0,5]  [2.7,10.2] (0.546,0.584]         (0.142,0.206] (52.3,55.4]
56        [0,5]   (14,16.5]   [0.28,0.48]        (0.0874,0.142] (49.4,52.3]
57        [0,5]  [2.7,10.2]   [0.28,0.48]         (0.142,0.206] (46.3,49.4]
58        (7,9]  [2.7,10.2]  (0.48,0.515]       (0.0478,0.0874] [31.4,46.3]
59      (11,15]  [2.7,10.2]  (0.48,0.515]       (0.0478,0.0874] [31.4,46.3]
60        (5,7] (10.2,12.1]   [0.28,0.48]       (0.0478,0.0874] (49.4,52.3]
61        (7,9] (10.2,12.1] (0.515,0.546]      [-0.0583,0.0478] (46.3,49.4]
62        (5,7]   (12.1,14] (0.546,0.584]        (0.0874,0.142] (49.4,52.3]
63        (7,9] (10.2,12.1]  (0.48,0.515]       (0.0478,0.0874] (52.3,55.4]
64        (5,7] (16.5,27.8]   [0.28,0.48]       (0.0478,0.0874] (49.4,52.3]
65        (5,7]   (14,16.5] (0.546,0.584]        (0.0874,0.142] (46.3,49.4]
66        (7,9] (16.5,27.8]  (0.48,0.515]         (0.142,0.206] [31.4,46.3]
        BLKPer      STLPer Leaving_Players_WS48 Team_Prospect  Home
1      (4.1,6] (11.1,20.2]      (0.0326,0.0755]   (-1.15,2.4]  True
2      (6,7.9]   (5.7,7.5]        (0.123,0.202]      (6,17.5]  True
3  (10.3,23.7]     (7.5,9]      (0.0326,0.0755]    [-15,-5.3] False
4      (6,7.9]     (7.5,9]        (0.123,0.202]       (2.4,6] False
5   (7.9,10.3]    (9,11.1]      [-0.097,0.0326]      (6,17.5]  True
6      [0,4.1]     (7.5,9]      (0.0326,0.0755]   (-1.15,2.4]  True
7   (7.9,10.3]   (5.7,7.5]      [-0.097,0.0326]  (-5.3,-1.15]  True
8      [0,4.1]     (7.5,9]        (0.202,0.747]  (-5.3,-1.15] False
9      [0,4.1]     (7.5,9]      [-0.097,0.0326]    [-15,-5.3] False
10     (4.1,6]     (7.5,9]       (0.0755,0.123]  (-5.3,-1.15]  True
11  (7.9,10.3]     [1,5.7]       (0.0755,0.123]    [-15,-5.3] False
12     [0,4.1]     [1,5.7]        (0.202,0.747]  (-5.3,-1.15] False
13 (10.3,23.7]   (5.7,7.5]        (0.202,0.747]    [-15,-5.3] False
14     (6,7.9]   (5.7,7.5]        (0.123,0.202]  (-5.3,-1.15] False
15     (4.1,6]     [1,5.7]      (0.0326,0.0755]       (2.4,6] False
16     (6,7.9]     (7.5,9]      [-0.097,0.0326]      (6,17.5] False
17 (10.3,23.7]    (9,11.1]        (0.123,0.202]       (2.4,6]  True
18     (4.1,6]     [1,5.7]      (0.0326,0.0755]  (-5.3,-1.15] False
19  (7.9,10.3]    (9,11.1]        (0.123,0.202]  (-5.3,-1.15] False
20     (6,7.9]   (5.7,7.5]        (0.123,0.202]   (-1.15,2.4]  True
21 (10.3,23.7]   (5.7,7.5]       (0.0755,0.123]  (-5.3,-1.15]  True
22     (6,7.9] (11.1,20.2]      [-0.097,0.0326]   (-1.15,2.4]  True
23     (6,7.9]     [1,5.7]        (0.123,0.202]   (-1.15,2.4]  True
24     (4.1,6] (11.1,20.2]      (0.0326,0.0755]  (-5.3,-1.15]  True
25  (7.9,10.3]   (5.7,7.5]        (0.202,0.747]      (6,17.5] False
26 (10.3,23.7]   (5.7,7.5]       (0.0755,0.123]      (6,17.5]  True
27     (6,7.9] (11.1,20.2]       (0.0755,0.123]   (-1.15,2.4]  True
28     (6,7.9]    (9,11.1]        (0.123,0.202]  (-5.3,-1.15] False
29  (7.9,10.3]    (9,11.1]       (0.0755,0.123]  (-5.3,-1.15]  True
30     (4.1,6]     [1,5.7]        (0.202,0.747]  (-5.3,-1.15]  True
31     [0,4.1]   (5.7,7.5]        (0.123,0.202]       (2.4,6]  True
32  (7.9,10.3]     (7.5,9]       (0.0755,0.123]    [-15,-5.3] False
33 (10.3,23.7]     [1,5.7]       (0.0755,0.123]  (-5.3,-1.15]  True
34     [0,4.1]   (5.7,7.5]        (0.123,0.202]   (-1.15,2.4] False
35 (10.3,23.7]     (7.5,9]       (0.0755,0.123]   (-1.15,2.4]  True
36     (6,7.9]     (7.5,9]       (0.0755,0.123]   (-1.15,2.4]  True
37     (6,7.9]    (9,11.1]       (0.0755,0.123]       (2.4,6] False
38  (7.9,10.3]     [1,5.7]        (0.123,0.202]   (-1.15,2.4] False
39  (7.9,10.3]   (5.7,7.5]       (0.0755,0.123]       (2.4,6] False
40 (10.3,23.7]    (9,11.1]      (0.0326,0.0755]       (2.4,6]  True
41 (10.3,23.7] (11.1,20.2]      (0.0326,0.0755]      (6,17.5]  True
42     [0,4.1]     [1,5.7]       (0.0755,0.123]      (6,17.5] False
43     (6,7.9] (11.1,20.2]      [-0.097,0.0326]  (-5.3,-1.15]  True
44 (10.3,23.7]     (7.5,9]        (0.123,0.202]  (-5.3,-1.15]  True
45  (7.9,10.3]     [1,5.7]        (0.123,0.202]   (-1.15,2.4] False
46 (10.3,23.7]     [1,5.7]       (0.0755,0.123]   (-1.15,2.4]  True
47     (4.1,6]     (7.5,9]      (0.0326,0.0755]       (2.4,6] False
48 (10.3,23.7]     (7.5,9]      [-0.097,0.0326]  (-5.3,-1.15]  True
49  (7.9,10.3]   (5.7,7.5]      [-0.097,0.0326]    [-15,-5.3] False
50 (10.3,23.7] (11.1,20.2]       (0.0755,0.123]       (2.4,6]  True
51     (4.1,6]     (7.5,9]       (0.0755,0.123]   (-1.15,2.4]  True
52     (4.1,6]   (5.7,7.5]      [-0.097,0.0326]       (2.4,6] False
53     [0,4.1]     [1,5.7]      (0.0326,0.0755]       (2.4,6] False
54     (6,7.9] (11.1,20.2]        (0.202,0.747]    [-15,-5.3]  True
55     (6,7.9]     (7.5,9]        (0.202,0.747]    [-15,-5.3] False
56 (10.3,23.7]   (5.7,7.5]      (0.0326,0.0755]    [-15,-5.3]  True
57     [0,4.1] (11.1,20.2]        (0.123,0.202]  (-5.3,-1.15] False
58     (4.1,6] (11.1,20.2]        (0.202,0.747]  (-5.3,-1.15]  True
59  (7.9,10.3] (11.1,20.2]        (0.202,0.747]      (6,17.5]  True
60 (10.3,23.7]     (7.5,9]       (0.0755,0.123]  (-5.3,-1.15]  True
61     (4.1,6]     (7.5,9]      (0.0326,0.0755]   (-1.15,2.4]  True
62     (6,7.9]     [1,5.7]      (0.0326,0.0755]   (-1.15,2.4] False
63  (7.9,10.3]     (7.5,9]        (0.123,0.202]       (2.4,6]  True
64     [0,4.1]     [1,5.7]        (0.123,0.202]   (-1.15,2.4] False
65     (4.1,6]     (7.5,9]      (0.0326,0.0755]    [-15,-5.3]  True
66  (7.9,10.3]   (5.7,7.5]       (0.0755,0.123]  (-5.3,-1.15] False
 [ reached 'max' / getOption("max.print") -- omitted 2955 rows ]

[[61]]
          DRtg        ORtg Continuing_Players_WS48     OppeFGPer   OppTOVPer
1  [66.1,96.8]  (97.1,104]           (0.202,0.318] (0.472,0.506] (16.5,26.4]
2   (96.8,103]   (104,110]           (0.318,0.436] [0.299,0.434]  [3.7,10.3]
3    (109,116]   (110,117]           (0.436,0.601] (0.472,0.506] (10.3,12.4]
4  [66.1,96.8] [52.5,97.1]            (0.601,1.16] [0.299,0.434] (10.3,12.4]
5   (96.8,103] [52.5,97.1]           (0.436,0.601] (0.434,0.472] (10.3,12.4]
6   (96.8,103]   (104,110]           (0.318,0.436] (0.506,0.542] (16.5,26.4]
7    (103,109] [52.5,97.1]           (0.202,0.318] (0.506,0.542] (16.5,26.4]
8    (103,109]   (117,147]           (0.202,0.318] (0.434,0.472] (10.3,12.4]
9    (103,109] [52.5,97.1]         [-0.0371,0.202] (0.434,0.472] (10.3,12.4]
10 [66.1,96.8]  (97.1,104]           (0.318,0.436] [0.299,0.434] (14.3,16.5]
11 [66.1,96.8]   (117,147]           (0.318,0.436] [0.299,0.434] (10.3,12.4]
12   (103,109]  (97.1,104]           (0.318,0.436] (0.472,0.506] (14.3,16.5]
13   (109,116] [52.5,97.1]           (0.202,0.318] (0.434,0.472] (10.3,12.4]
14  (96.8,103] [52.5,97.1]           (0.436,0.601] (0.434,0.472] (12.4,14.3]
15   (109,116] [52.5,97.1]         [-0.0371,0.202] (0.542,0.735] (10.3,12.4]
16 [66.1,96.8]   (104,110]           (0.436,0.601] [0.299,0.434] (16.5,26.4]
17   (103,109]   (110,117]           (0.436,0.601] (0.434,0.472] (10.3,12.4]
18 [66.1,96.8]  (97.1,104]            (0.601,1.16] (0.434,0.472] (16.5,26.4]
19   (109,116]  (97.1,104]           (0.202,0.318] (0.472,0.506] (14.3,16.5]
20  (96.8,103]   (104,110]           (0.318,0.436] [0.299,0.434] (12.4,14.3]
21 [66.1,96.8] [52.5,97.1]           (0.202,0.318] (0.472,0.506] (14.3,16.5]
22   (116,146]   (117,147]           (0.202,0.318] (0.542,0.735] (12.4,14.3]
23   (103,109]   (104,110]           (0.436,0.601] (0.472,0.506] (12.4,14.3]
24   (103,109]  (97.1,104]           (0.318,0.436] (0.506,0.542] (14.3,16.5]
25   (116,146]   (110,117]           (0.202,0.318] (0.472,0.506] (10.3,12.4]
26 [66.1,96.8]  (97.1,104]            (0.601,1.16] (0.434,0.472] (14.3,16.5]
27 [66.1,96.8] [52.5,97.1]         [-0.0371,0.202] [0.299,0.434] (14.3,16.5]
28   (103,109]   (110,117]            (0.601,1.16] (0.506,0.542] (14.3,16.5]
29 [66.1,96.8] [52.5,97.1]           (0.202,0.318] [0.299,0.434]  [3.7,10.3]
30   (116,146]   (110,117]           (0.436,0.601] (0.542,0.735] (14.3,16.5]
31 [66.1,96.8]  (97.1,104]           (0.318,0.436] [0.299,0.434] (14.3,16.5]
32  (96.8,103]   (110,117]           (0.436,0.601] (0.434,0.472] (14.3,16.5]
33 [66.1,96.8] [52.5,97.1]           (0.202,0.318] [0.299,0.434] (12.4,14.3]
34 [66.1,96.8]  (97.1,104]           (0.202,0.318] (0.472,0.506] (16.5,26.4]
35 [66.1,96.8]  (97.1,104]           (0.318,0.436] [0.299,0.434] (16.5,26.4]
36   (116,146] [52.5,97.1]         [-0.0371,0.202] (0.542,0.735] (16.5,26.4]
37 [66.1,96.8]   (104,110]         [-0.0371,0.202] [0.299,0.434] (12.4,14.3]
38  (96.8,103]   (104,110]           (0.318,0.436] (0.472,0.506] (12.4,14.3]
39   (109,116]   (117,147]           (0.318,0.436] (0.472,0.506]  [3.7,10.3]
40   (103,109]  (97.1,104]           (0.202,0.318] (0.434,0.472]  [3.7,10.3]
41   (103,109]   (104,110]           (0.318,0.436] (0.472,0.506]  [3.7,10.3]
42   (116,146]   (104,110]           (0.202,0.318] (0.506,0.542] (16.5,26.4]
43   (103,109]   (104,110]           (0.202,0.318] (0.472,0.506] (14.3,16.5]
44  (96.8,103]   (104,110]         [-0.0371,0.202] [0.299,0.434] (10.3,12.4]
45 [66.1,96.8]  (97.1,104]           (0.318,0.436] [0.299,0.434]  [3.7,10.3]
46   (103,109]  (97.1,104]           (0.436,0.601] [0.299,0.434]  [3.7,10.3]
47   (103,109]   (110,117]           (0.202,0.318] (0.472,0.506] (12.4,14.3]
48  (96.8,103]  (97.1,104]           (0.436,0.601] (0.506,0.542] (16.5,26.4]
49   (103,109]   (104,110]           (0.202,0.318] (0.472,0.506] (14.3,16.5]
50   (116,146]   (117,147]           (0.318,0.436] (0.542,0.735] (14.3,16.5]
51 [66.1,96.8]  (97.1,104]           (0.318,0.436] (0.434,0.472] (12.4,14.3]
52   (109,116]  (97.1,104]           (0.202,0.318] (0.542,0.735] (16.5,26.4]
53   (109,116]   (110,117]           (0.318,0.436] (0.506,0.542] (12.4,14.3]
54   (109,116]   (110,117]           (0.436,0.601] (0.472,0.506]  [3.7,10.3]
55   (103,109] [52.5,97.1]         [-0.0371,0.202] (0.434,0.472] (12.4,14.3]
56  (96.8,103]   (110,117]            (0.601,1.16] [0.299,0.434] (14.3,16.5]
57 [66.1,96.8] [52.5,97.1]           (0.436,0.601] [0.299,0.434] (14.3,16.5]
58 [66.1,96.8] [52.5,97.1]           (0.202,0.318] [0.299,0.434] (10.3,12.4]
59  (96.8,103] [52.5,97.1]           (0.202,0.318] (0.434,0.472] (16.5,26.4]
60 [66.1,96.8] [52.5,97.1]           (0.318,0.436] [0.299,0.434] (16.5,26.4]
61 [66.1,96.8]  (97.1,104]           (0.202,0.318] [0.299,0.434] (12.4,14.3]
62  (96.8,103] [52.5,97.1]           (0.436,0.601] (0.434,0.472] (12.4,14.3]
63   (103,109]   (117,147]           (0.318,0.436] (0.472,0.506] (12.4,14.3]
64 [66.1,96.8]  (97.1,104]           (0.318,0.436] (0.472,0.506] (14.3,16.5]
65   (116,146]   (117,147]           (0.436,0.601] (0.542,0.735] (14.3,16.5]
66 [66.1,96.8] [52.5,97.1]         [-0.0371,0.202] (0.434,0.472] (12.4,14.3]
   WinsInLast15    TmTOVPer         TSPer Incoming_Players_WS48      TRBPer
1        (9,11] (16.5,27.8]   [0.28,0.48]        (0.0874,0.142] (52.3,55.4]
2         [0,5] (10.2,12.1] (0.515,0.546]       (0.0478,0.0874] (52.3,55.4]
3         (7,9]  [2.7,10.2] (0.515,0.546]        (0.0874,0.142] (46.3,49.4]
4       (11,15]   (12.1,14]   [0.28,0.48]      [-0.0583,0.0478] (49.4,52.3]
5         (7,9]   (14,16.5]   [0.28,0.48]        (0.0874,0.142] (49.4,52.3]
6         (5,7]   (12.1,14]  (0.48,0.515]       (0.0478,0.0874] (52.3,55.4]
7         (5,7] (16.5,27.8]   [0.28,0.48]        (0.0874,0.142] (46.3,49.4]
8         (5,7]   (14,16.5] (0.546,0.584]         (0.206,0.546] (55.4,67.3]
9         [0,5] (16.5,27.8]  (0.48,0.515]         (0.142,0.206] (46.3,49.4]
10       (9,11]  [2.7,10.2]   [0.28,0.48]         (0.142,0.206] (46.3,49.4]
11        (7,9]  [2.7,10.2] (0.546,0.584]        (0.0874,0.142] (49.4,52.3]
12       (9,11] (10.2,12.1] (0.515,0.546]        (0.0874,0.142] (46.3,49.4]
13        [0,5] (16.5,27.8]   [0.28,0.48]        (0.0874,0.142] (49.4,52.3]
14        (5,7]   (14,16.5]   [0.28,0.48]      [-0.0583,0.0478] (46.3,49.4]
15        [0,5] (16.5,27.8]   [0.28,0.48]        (0.0874,0.142] (46.3,49.4]
16        (5,7]   (14,16.5] (0.515,0.546]         (0.142,0.206] (52.3,55.4]
17      (11,15]  [2.7,10.2]  (0.48,0.515]         (0.142,0.206] (52.3,55.4]
18       (9,11]   (14,16.5]  (0.48,0.515]      [-0.0583,0.0478] (49.4,52.3]
19       (9,11] (16.5,27.8] (0.515,0.546]       (0.0478,0.0874] (46.3,49.4]
20        (7,9]   (12.1,14] (0.515,0.546]         (0.142,0.206] (46.3,49.4]
21        (5,7] (16.5,27.8] (0.515,0.546]       (0.0478,0.0874] (46.3,49.4]
22        (7,9]   (12.1,14] (0.584,0.752]         (0.142,0.206] (55.4,67.3]
23       (9,11]   (14,16.5] (0.546,0.584]         (0.206,0.546] (52.3,55.4]
24        (7,9]   (12.1,14]   [0.28,0.48]         (0.142,0.206] (46.3,49.4]
25        [0,5]   (14,16.5] (0.584,0.752]         (0.142,0.206] (49.4,52.3]
26       (9,11]   (12.1,14]  (0.48,0.515]       (0.0478,0.0874] (49.4,52.3]
27        (5,7]   (14,16.5]   [0.28,0.48]         (0.142,0.206] (52.3,55.4]
28       (9,11]   (12.1,14] (0.546,0.584]      [-0.0583,0.0478] (46.3,49.4]
29        (5,7] (16.5,27.8]   [0.28,0.48]       (0.0478,0.0874] (46.3,49.4]
30      (11,15]   (12.1,14] (0.546,0.584]       (0.0478,0.0874] [31.4,46.3]
31      (11,15] (10.2,12.1]  (0.48,0.515]         (0.206,0.546] (46.3,49.4]
32      (11,15] (16.5,27.8] (0.584,0.752]         (0.142,0.206] (46.3,49.4]
33      (11,15]   (14,16.5]   [0.28,0.48]         (0.206,0.546] (55.4,67.3]
34       (9,11] (16.5,27.8]   [0.28,0.48]        (0.0874,0.142] (52.3,55.4]
35       (9,11]   (14,16.5]  (0.48,0.515]         (0.142,0.206] (55.4,67.3]
36        [0,5]  [2.7,10.2]   [0.28,0.48]       (0.0478,0.0874] (46.3,49.4]
37        (5,7]   (14,16.5] (0.515,0.546]         (0.142,0.206] (55.4,67.3]
38       (9,11]  [2.7,10.2]  (0.48,0.515]         (0.206,0.546] (49.4,52.3]
39        (5,7]   (12.1,14] (0.584,0.752]      [-0.0583,0.0478] (46.3,49.4]
40        [0,5]   (12.1,14]  (0.48,0.515]         (0.142,0.206] (52.3,55.4]
41        (7,9] (16.5,27.8] (0.546,0.584]       (0.0478,0.0874] (55.4,67.3]
42        (5,7]  [2.7,10.2]  (0.48,0.515]        (0.0874,0.142] [31.4,46.3]
43        [0,5]   (12.1,14] (0.546,0.584]         (0.142,0.206] [31.4,46.3]
44       (9,11] (16.5,27.8] (0.546,0.584]         (0.206,0.546] (52.3,55.4]
45        (7,9] (16.5,27.8] (0.515,0.546]         (0.206,0.546] (55.4,67.3]
46        [0,5]   (12.1,14] (0.515,0.546]        (0.0874,0.142] [31.4,46.3]
47        (7,9] (16.5,27.8] (0.546,0.584]         (0.206,0.546] (55.4,67.3]
48        (5,7] (16.5,27.8]  (0.48,0.515]       (0.0478,0.0874] (52.3,55.4]
49        (7,9] (16.5,27.8] (0.584,0.752]         (0.206,0.546] (46.3,49.4]
50        (5,7]  [2.7,10.2] (0.584,0.752]       (0.0478,0.0874] (46.3,49.4]
51        [0,5] (16.5,27.8] (0.546,0.584]        (0.0874,0.142] (52.3,55.4]
52        [0,5] (16.5,27.8] (0.546,0.584]      [-0.0583,0.0478] [31.4,46.3]
53        (5,7] (16.5,27.8] (0.546,0.584]       (0.0478,0.0874] (46.3,49.4]
54      (11,15] (16.5,27.8] (0.584,0.752]         (0.142,0.206] (52.3,55.4]
55        (7,9] (10.2,12.1]   [0.28,0.48]         (0.206,0.546] (49.4,52.3]
56      (11,15]   (12.1,14] (0.546,0.584]      [-0.0583,0.0478] (46.3,49.4]
57        (7,9] (16.5,27.8]  (0.48,0.515]         (0.142,0.206] (55.4,67.3]
58        [0,5] (16.5,27.8]   [0.28,0.48]        (0.0874,0.142] (55.4,67.3]
59        (5,7] (10.2,12.1]   [0.28,0.48]        (0.0874,0.142] (46.3,49.4]
60        (7,9]   (12.1,14]  (0.48,0.515]        (0.0874,0.142] [31.4,46.3]
61        (5,7] (16.5,27.8] (0.515,0.546]        (0.0874,0.142] (49.4,52.3]
62        (5,7]   (14,16.5]   [0.28,0.48]        (0.0874,0.142] (52.3,55.4]
63        (7,9]  [2.7,10.2] (0.546,0.584]        (0.0874,0.142] (55.4,67.3]
64       (9,11]  [2.7,10.2]  (0.48,0.515]         (0.206,0.546] [31.4,46.3]
65      (11,15]   (12.1,14] (0.584,0.752]       (0.0478,0.0874] (46.3,49.4]
66        [0,5] (16.5,27.8]   [0.28,0.48]       (0.0478,0.0874] (52.3,55.4]
        BLKPer      STLPer Leaving_Players_WS48 Team_Prospect  Home
1   (7.9,10.3] (11.1,20.2]      (0.0326,0.0755]   (-1.15,2.4]  True
2   (7.9,10.3]     [1,5.7]      (0.0326,0.0755]    [-15,-5.3]  True
3      [0,4.1]     (7.5,9]      (0.0326,0.0755]   (-1.15,2.4] False
4  (10.3,23.7]     (7.5,9]        (0.202,0.747]      (6,17.5]  True
5      [0,4.1]     [1,5.7]      [-0.097,0.0326]       (2.4,6]  True
6   (7.9,10.3]    (9,11.1]        (0.202,0.747]  (-5.3,-1.15]  True
7      (6,7.9]    (9,11.1]       (0.0755,0.123]  (-5.3,-1.15] False
8      (6,7.9]    (9,11.1]      (0.0326,0.0755]   (-1.15,2.4]  True
9      [0,4.1]     [1,5.7]      (0.0326,0.0755]    [-15,-5.3] False
10  (7.9,10.3]   (5.7,7.5]       (0.0755,0.123]   (-1.15,2.4]  True
11 (10.3,23.7]   (5.7,7.5]       (0.0755,0.123]       (2.4,6] False
12     [0,4.1]   (5.7,7.5]      (0.0326,0.0755]  (-5.3,-1.15] False
13  (7.9,10.3]   (5.7,7.5]      (0.0326,0.0755]    [-15,-5.3]  True
14     [0,4.1]     [1,5.7]       (0.0755,0.123]   (-1.15,2.4] False
15     [0,4.1]     [1,5.7]       (0.0755,0.123]    [-15,-5.3] False
16     (6,7.9] (11.1,20.2]      (0.0326,0.0755]       (2.4,6]  True
17 (10.3,23.7]     (7.5,9]      (0.0326,0.0755]       (2.4,6]  True
18     (4.1,6] (11.1,20.2]      [-0.097,0.0326]       (2.4,6]  True
19     [0,4.1]    (9,11.1]      (0.0326,0.0755]   (-1.15,2.4] False
20     (4.1,6]   (5.7,7.5]        (0.123,0.202]  (-5.3,-1.15]  True
21     [0,4.1]    (9,11.1]        (0.123,0.202]    [-15,-5.3]  True
22  (7.9,10.3]     (7.5,9]       (0.0755,0.123]   (-1.15,2.4]  True
23     (6,7.9]   (5.7,7.5]      [-0.097,0.0326]       (2.4,6] False
24     [0,4.1]    (9,11.1]        (0.123,0.202]   (-1.15,2.4]  True
25     [0,4.1]     [1,5.7]        (0.202,0.747]  (-5.3,-1.15]  True
26     (4.1,6] (11.1,20.2]        (0.202,0.747]       (2.4,6]  True
27     [0,4.1] (11.1,20.2]        (0.202,0.747]  (-5.3,-1.15]  True
28  (7.9,10.3]     (7.5,9]      [-0.097,0.0326]       (2.4,6] False
29  (7.9,10.3]     [1,5.7]      (0.0326,0.0755]    [-15,-5.3]  True
30     (4.1,6] (11.1,20.2]      [-0.097,0.0326]       (2.4,6] False
31     (6,7.9]     [1,5.7]       (0.0755,0.123]      (6,17.5]  True
32     (4.1,6]     (7.5,9]      (0.0326,0.0755]      (6,17.5] False
33  (7.9,10.3]     (7.5,9]       (0.0755,0.123]       (2.4,6]  True
34  (7.9,10.3] (11.1,20.2]      (0.0326,0.0755]   (-1.15,2.4]  True
35     (6,7.9] (11.1,20.2]      (0.0326,0.0755]       (2.4,6] False
36     [0,4.1] (11.1,20.2]      [-0.097,0.0326]    [-15,-5.3] False
37     (4.1,6]    (9,11.1]      (0.0326,0.0755]  (-5.3,-1.15]  True
38  (7.9,10.3]    (9,11.1]        (0.123,0.202]      (6,17.5]  True
39  (7.9,10.3]    (9,11.1]        (0.202,0.747]    [-15,-5.3] False
40 (10.3,23.7]     [1,5.7]        (0.123,0.202]  (-5.3,-1.15] False
41     (6,7.9]   (5.7,7.5]        (0.123,0.202]  (-5.3,-1.15]  True
42     [0,4.1]    (9,11.1]      (0.0326,0.0755]    [-15,-5.3] False
43     (4.1,6]   (5.7,7.5]        (0.202,0.747]    [-15,-5.3]  True
44  (7.9,10.3]     (7.5,9]        (0.123,0.202]  (-5.3,-1.15] False
45 (10.3,23.7]     [1,5.7]        (0.123,0.202]   (-1.15,2.4] False
46     (4.1,6]     [1,5.7]       (0.0755,0.123]  (-5.3,-1.15] False
