37 (0.072,0.138]   (116,146] (0.244,0.305]     (6,7.9] (23,26] (0.542,0.735] (52.3,55.4]
38     [0,0.072] [66.1,96.8] (0.244,0.305]     (4.1,6] (23,26] (0.434,0.472] [31.4,46.3]
39     [0,0.072]   (116,146] (0.305,0.692]     [0,4.1] (26,44] (0.506,0.542] [31.4,46.3]
40     [0,0.072]   (116,146] (0.305,0.692]     (6,7.9] (26,44] (0.542,0.735] (49.4,52.3]
41     [0,0.072]   (103,109] [0.012,0.156]     [0,4.1]  [7,18] (0.472,0.506] (49.4,52.3]
42     [0,0.072]   (109,116]   (0.156,0.2] (10.3,23.7] (20,23] (0.506,0.542] (46.3,49.4]
43     [0,0.072] [66.1,96.8] [0.012,0.156]     [0,4.1] (20,23] (0.434,0.472] (49.4,52.3]
44     [0,0.072]   (103,109] [0.012,0.156]     [0,4.1]  [7,18] (0.472,0.506] (46.3,49.4]
45     [0,0.072] [66.1,96.8]   (0.2,0.244]     (4.1,6] (20,23] [0.299,0.434] (49.4,52.3]
46 (0.072,0.138] [66.1,96.8] (0.244,0.305]     (4.1,6] (23,26] (0.434,0.472] (52.3,55.4]
47 (0.072,0.138]   (116,146] (0.305,0.692]     (6,7.9] (20,23] (0.542,0.735] (49.4,52.3]
48     [0,0.072]   (109,116] (0.305,0.692]  (7.9,10.3] (23,26] (0.542,0.735] (49.4,52.3]
49     [0,0.072]   (109,116]   (0.156,0.2]     [0,4.1] (18,20] (0.506,0.542] [31.4,46.3]
50     [0,0.072]   (109,116] [0.012,0.156]     (4.1,6]  [7,18] (0.542,0.735] (55.4,67.3]
51     [0,0.072]   (116,146]   (0.156,0.2]     [0,4.1]  [7,18] (0.542,0.735] (55.4,67.3]
52     [0,0.072] [66.1,96.8] [0.012,0.156]  (7.9,10.3]  [7,18] [0.299,0.434] (55.4,67.3]
53     [0,0.072]   (103,109] (0.244,0.305]     (4.1,6] (23,26] (0.506,0.542] (52.3,55.4]
54     [0,0.072]  (96.8,103]   (0.2,0.244]     (6,7.9] (23,26] (0.434,0.472] (55.4,67.3]
55     [0,0.072]   (103,109] (0.244,0.305]     (4.1,6] (23,26] (0.506,0.542] (52.3,55.4]
56     [0,0.072] [66.1,96.8] (0.244,0.305]     [0,4.1] (23,26] [0.299,0.434] (55.4,67.3]
57  (0.138,0.19]   (116,146] (0.305,0.692]     (6,7.9] (23,26] (0.506,0.542] (46.3,49.4]
58     [0,0.072]   (109,116]   (0.2,0.244]     (6,7.9] (20,23] (0.472,0.506] (46.3,49.4]
59     [0,0.072]   (116,146]   (0.2,0.244]     (4.1,6] (23,26] (0.542,0.735] (46.3,49.4]
60     [0,0.072]  (96.8,103] (0.244,0.305]  (7.9,10.3] (23,26] (0.434,0.472] [31.4,46.3]
61     [0,0.072]  (96.8,103] [0.012,0.156]  (7.9,10.3] (20,23] (0.506,0.542] [31.4,46.3]
62     [0,0.072]   (109,116] (0.244,0.305]     [0,4.1] (23,26] (0.542,0.735] [31.4,46.3]
63     [0,0.072]   (103,109] [0.012,0.156]     (6,7.9]  [7,18] (0.434,0.472] (55.4,67.3]
64     [0,0.072]  (96.8,103] [0.012,0.156] (10.3,23.7]  [7,18] (0.434,0.472] (46.3,49.4]
65     [0,0.072] [66.1,96.8]   (0.2,0.244]  (7.9,10.3]  [7,18] (0.434,0.472] (52.3,55.4]
66     [0,0.072]   (116,146] (0.305,0.692]     [0,4.1] (26,44] (0.542,0.735] (55.4,67.3]
        ASTPer Team_Prospect  Home
1  (58.5,64.4]  (-5.3,-1.15] False
2  (58.5,64.4]   (-1.15,2.4] False
3  (70.5,97.4]  (-5.3,-1.15]  True
4  (64.4,70.5]      (6,17.5]  True
5  (70.5,97.4]   (-1.15,2.4] False
6  (52.8,58.5]  (-5.3,-1.15]  True
7  [24.2,52.8]   (-1.15,2.4] False
8  (70.5,97.4]   (-1.15,2.4]  True
9  (70.5,97.4]  (-5.3,-1.15]  True
10 [24.2,52.8]  (-5.3,-1.15] False
11 (64.4,70.5]  (-5.3,-1.15]  True
12 (52.8,58.5]      (6,17.5] False
13 [24.2,52.8]  (-5.3,-1.15]  True
14 (58.5,64.4]   (-1.15,2.4] False
15 (70.5,97.4]   (-1.15,2.4]  True
16 (58.5,64.4]    [-15,-5.3] False
17 [24.2,52.8]   (-1.15,2.4] False
18 [24.2,52.8]   (-1.15,2.4]  True
19 [24.2,52.8]  (-5.3,-1.15]  True
20 (58.5,64.4]    [-15,-5.3]  True
21 [24.2,52.8]       (2.4,6] False
22 [24.2,52.8]      (6,17.5] False
23 (58.5,64.4]   (-1.15,2.4]  True
24 (70.5,97.4]       (2.4,6]  True
25 (58.5,64.4]   (-1.15,2.4] False
26 (52.8,58.5]   (-1.15,2.4] False
27 (58.5,64.4]      (6,17.5] False
28 [24.2,52.8]   (-1.15,2.4]  True
29 (70.5,97.4]   (-1.15,2.4]  True
30 (52.8,58.5]   (-1.15,2.4] False
31 (70.5,97.4]   (-1.15,2.4] False
32 (70.5,97.4]       (2.4,6]  True
33 (70.5,97.4]      (6,17.5]  True
34 (70.5,97.4]      (6,17.5]  True
35 (52.8,58.5]  (-5.3,-1.15] False
36 (70.5,97.4]       (2.4,6] False
37 (64.4,70.5]   (-1.15,2.4] False
38 (64.4,70.5]   (-1.15,2.4]  True
39 [24.2,52.8]  (-5.3,-1.15] False
40 (58.5,64.4]    [-15,-5.3] False
41 (58.5,64.4]   (-1.15,2.4]  True
42 [24.2,52.8]  (-5.3,-1.15] False
43 [24.2,52.8]   (-1.15,2.4] False
44 (58.5,64.4]       (2.4,6] False
45 (64.4,70.5]   (-1.15,2.4]  True
46 [24.2,52.8]   (-1.15,2.4] False
47 (52.8,58.5]  (-5.3,-1.15] False
48 [24.2,52.8]  (-5.3,-1.15]  True
49 (52.8,58.5]   (-1.15,2.4] False
50 (58.5,64.4]  (-5.3,-1.15]  True
51 (52.8,58.5]  (-5.3,-1.15]  True
52 (70.5,97.4]      (6,17.5]  True
53 (58.5,64.4]    [-15,-5.3]  True
54 (64.4,70.5]       (2.4,6]  True
55 (58.5,64.4]    [-15,-5.3]  True
56 (58.5,64.4]  (-5.3,-1.15] False
57 (70.5,97.4]   (-1.15,2.4] False
58 [24.2,52.8]    [-15,-5.3] False
59 (70.5,97.4]    [-15,-5.3]  True
60 [24.2,52.8]  (-5.3,-1.15] False
61 (52.8,58.5]  (-5.3,-1.15]  True
62 (58.5,64.4]   (-1.15,2.4] False
63 (64.4,70.5]   (-1.15,2.4]  True
64 (70.5,97.4]       (2.4,6]  True
65 (64.4,70.5]      (6,17.5]  True
66 (58.5,64.4]  (-5.3,-1.15] False
 [ reached 'max' / getOption("max.print") -- omitted 2955 rows ]

[[48]]
   WinsInLast15 Continuing_Players_WS Incoming_Players_WS Leaving_Players_WS WinsInLast10
1         [0,5]       [-0.0371,0.202]      (0.0874,0.142]    (0.0326,0.0755]        [0,3]
2         [0,5]         (0.202,0.318]       (0.142,0.206]      (0.202,0.747]        [0,3]
3         (7,9]         (0.202,0.318]       (0.206,0.546]      (0.123,0.202]        (3,5]
4         (5,7]         (0.436,0.601]     (0.0478,0.0874]      (0.123,0.202]        (6,7]
5         (7,9]         (0.436,0.601]     (0.0478,0.0874]    [-0.097,0.0326]        (6,7]
6         (7,9]       [-0.0371,0.202]       (0.206,0.546]    (0.0326,0.0755]        (5,6]
7         [0,5]       [-0.0371,0.202]       (0.206,0.546]      (0.123,0.202]        [0,3]
8        (9,11]         (0.436,0.601]     (0.0478,0.0874]      (0.123,0.202]        (6,7]
9         (5,7]         (0.202,0.318]       (0.142,0.206]      (0.202,0.747]        (3,5]
10       (9,11]         (0.436,0.601]      (0.0874,0.142]    (0.0326,0.0755]        (6,7]
11        (5,7]         (0.436,0.601]     (0.0478,0.0874]     (0.0755,0.123]        [0,3]
12        [0,5]         (0.202,0.318]     (0.0478,0.0874]    (0.0326,0.0755]        (3,5]
13        (7,9]         (0.318,0.436]       (0.142,0.206]    [-0.097,0.0326]        (3,5]
14       (9,11]         (0.318,0.436]       (0.142,0.206]    (0.0326,0.0755]        (5,6]
15        (7,9]         (0.202,0.318]      (0.0874,0.142]     (0.0755,0.123]        (6,7]
16        (5,7]         (0.202,0.318]       (0.142,0.206]     (0.0755,0.123]        (3,5]
17        (5,7]         (0.436,0.601]    [-0.0583,0.0478]    [-0.097,0.0326]        (3,5]
18        (7,9]         (0.202,0.318]      (0.0874,0.142]    (0.0326,0.0755]        (6,7]
19        (5,7]         (0.318,0.436]       (0.142,0.206]     (0.0755,0.123]        (5,6]
20       (9,11]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]        (6,7]
21        [0,5]       [-0.0371,0.202]       (0.206,0.546]      (0.123,0.202]        [0,3]
22       (9,11]          (0.601,1.16]     (0.0478,0.0874]    [-0.097,0.0326]        (6,7]
23        (7,9]         (0.436,0.601]     (0.0478,0.0874]     (0.0755,0.123]        (3,5]
24        (7,9]         (0.436,0.601]    [-0.0583,0.0478]     (0.0755,0.123]        (3,5]
25        (5,7]         (0.436,0.601]    [-0.0583,0.0478]     (0.0755,0.123]        [0,3]
26       (9,11]         (0.202,0.318]      (0.0874,0.142]    (0.0326,0.0755]        (6,7]
27        (7,9]         (0.202,0.318]       (0.142,0.206]      (0.123,0.202]        (5,6]
28       (9,11]          (0.601,1.16]    [-0.0583,0.0478]    [-0.097,0.0326]       (7,10]
29        (5,7]         (0.202,0.318]       (0.206,0.546]    (0.0326,0.0755]        (3,5]
30        (5,7]         (0.202,0.318]       (0.142,0.206]      (0.123,0.202]        (5,6]
31      (11,15]         (0.436,0.601]     (0.0478,0.0874]    (0.0326,0.0755]       (7,10]
32      (11,15]         (0.436,0.601]     (0.0478,0.0874]    [-0.097,0.0326]       (7,10]
33       (9,11]         (0.436,0.601]     (0.0478,0.0874]    (0.0326,0.0755]        (6,7]
34        (7,9]         (0.318,0.436]       (0.142,0.206]     (0.0755,0.123]        (3,5]
35       (9,11]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]        (6,7]
36        [0,5]         (0.202,0.318]       (0.142,0.206]      (0.202,0.747]        [0,3]
37       (9,11]         (0.436,0.601]      (0.0874,0.142]    (0.0326,0.0755]        (5,6]
38        (5,7]         (0.202,0.318]       (0.206,0.546]     (0.0755,0.123]        (3,5]
39        (5,7]         (0.202,0.318]       (0.142,0.206]      (0.123,0.202]        (5,6]
40       (9,11]         (0.436,0.601]      (0.0874,0.142]    (0.0326,0.0755]        (5,6]
41        (7,9]         (0.436,0.601]     (0.0478,0.0874]     (0.0755,0.123]        (3,5]
42       (9,11]         (0.436,0.601]     (0.0478,0.0874]    (0.0326,0.0755]        (6,7]
43       (9,11]         (0.318,0.436]      (0.0874,0.142]      (0.123,0.202]        (5,6]
44        (5,7]         (0.202,0.318]       (0.206,0.546]      (0.123,0.202]        (3,5]
45        [0,5]       [-0.0371,0.202]       (0.206,0.546]      (0.123,0.202]        (3,5]
46        (5,7]         (0.202,0.318]       (0.206,0.546]     (0.0755,0.123]        (3,5]
47        (7,9]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]        (6,7]
48        (5,7]         (0.436,0.601]     (0.0478,0.0874]    [-0.097,0.0326]        (3,5]
49        (7,9]         (0.318,0.436]      (0.0874,0.142]     (0.0755,0.123]        (3,5]
50        [0,5]       [-0.0371,0.202]       (0.206,0.546]      (0.202,0.747]        (3,5]
51       (9,11]         (0.436,0.601]     (0.0478,0.0874]     (0.0755,0.123]       (7,10]
52        (7,9]         (0.436,0.601]    [-0.0583,0.0478]    (0.0326,0.0755]        (6,7]
53        [0,5]         (0.202,0.318]      (0.0874,0.142]    (0.0326,0.0755]        [0,3]
54        [0,5]       [-0.0371,0.202]       (0.206,0.546]      (0.123,0.202]        [0,3]
55        (7,9]         (0.436,0.601]    [-0.0583,0.0478]     (0.0755,0.123]        (5,6]
56       (9,11]         (0.436,0.601]     (0.0478,0.0874]    (0.0326,0.0755]       (7,10]
57        (5,7]         (0.318,0.436]       (0.206,0.546]     (0.0755,0.123]        (3,5]
58        (7,9]         (0.318,0.436]      (0.0874,0.142]    (0.0326,0.0755]        (5,6]
59        (5,7]          (0.601,1.16]    [-0.0583,0.0478]    [-0.097,0.0326]        (3,5]
60       (9,11]         (0.436,0.601]    [-0.0583,0.0478]    [-0.097,0.0326]        (6,7]
61        (7,9]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]        (3,5]
62        (5,7]         (0.202,0.318]       (0.142,0.206]    (0.0326,0.0755]        (3,5]
63       (9,11]         (0.436,0.601]      (0.0874,0.142]    (0.0326,0.0755]        (3,5]
64      (11,15]          (0.601,1.16]    [-0.0583,0.0478]    [-0.097,0.0326]       (7,10]
65       (9,11]         (0.436,0.601]     (0.0478,0.0874]    (0.0326,0.0755]        (5,6]
66        (7,9]         (0.318,0.436]      (0.0874,0.142]    (0.0326,0.0755]        (5,6]
          Tm3PAr        DRtg   OppFT_d_FGA      BLKPer    TmPF     OppeFGPer      TRBPer
1      [0,0.072]   (109,116]   (0.156,0.2]     [0,4.1] (18,20] (0.506,0.542] (46.3,49.4]
2      [0,0.072]   (109,116] (0.244,0.305]     (4.1,6] (26,44] (0.472,0.506] (52.3,55.4]
3      [0,0.072]   (103,109]   (0.2,0.244]     (4.1,6] (26,44] (0.506,0.542] (52.3,55.4]
4      [0,0.072]   (109,116] (0.244,0.305] (10.3,23.7] (20,23] (0.506,0.542] (49.4,52.3]
5  (0.072,0.138]   (109,116] (0.244,0.305]     (4.1,6] (23,26] (0.472,0.506] (49.4,52.3]
6      [0,0.072]   (109,116]   (0.2,0.244]     [0,4.1] (20,23] (0.434,0.472] (49.4,52.3]
7      [0,0.072]   (103,109] (0.305,0.692]     (6,7.9] (26,44] (0.434,0.472] (46.3,49.4]
8      [0,0.072]  (96.8,103]   (0.156,0.2]     [0,4.1] (26,44] (0.472,0.506] (46.3,49.4]
9      [0,0.072]   (103,109] [0.012,0.156]     (6,7.9]  [7,18] (0.506,0.542] (52.3,55.4]
10 (0.072,0.138]   (103,109] (0.305,0.692]     (4.1,6] (23,26] (0.434,0.472] (49.4,52.3]
11     [0,0.072]  (96.8,103] [0.012,0.156]     [0,4.1] (18,20] (0.434,0.472] (55.4,67.3]
12     [0,0.072]   (116,146] (0.305,0.692]     [0,4.1] (23,26] (0.542,0.735] (49.4,52.3]
13     [0,0.072]   (109,116]   (0.156,0.2] (10.3,23.7] (18,20] (0.506,0.542] (55.4,67.3]
14     [0,0.072]   (109,116] [0.012,0.156] (10.3,23.7] (18,20] (0.472,0.506] (52.3,55.4]
15     [0,0.072]   (116,146] (0.244,0.305]     (4.1,6] (23,26] (0.506,0.542] [31.4,46.3]
16     [0,0.072]   (103,109] (0.244,0.305] (10.3,23.7] (26,44] [0.299,0.434] (52.3,55.4]
17 (0.072,0.138]   (116,146] (0.305,0.692]     (6,7.9] (20,23] (0.542,0.735] (49.4,52.3]
18     [0,0.072] [66.1,96.8] [0.012,0.156]  (7.9,10.3] (18,20] [0.299,0.434] (52.3,55.4]
19     [0,0.072]   (103,109] [0.012,0.156] (10.3,23.7] (20,23] (0.472,0.506] (52.3,55.4]
20     [0,0.072]   (109,116] (0.244,0.305] (10.3,23.7] (20,23] (0.434,0.472] (52.3,55.4]
21     [0,0.072]   (116,146] (0.244,0.305]     [0,4.1] (26,44] (0.542,0.735] (49.4,52.3]
22     [0,0.072] [66.1,96.8]   (0.156,0.2]     (4.1,6]  [7,18] [0.299,0.434] (46.3,49.4]
23     [0,0.072] [66.1,96.8]   (0.2,0.244]     (6,7.9] (23,26] [0.299,0.434] (49.4,52.3]
24 (0.072,0.138]   (103,109] [0.012,0.156]     (6,7.9] (18,20] (0.434,0.472] (52.3,55.4]
25     [0,0.072]   (103,109] (0.305,0.692]     (6,7.9] (23,26] [0.299,0.434] (52.3,55.4]
26     [0,0.072] [66.1,96.8] (0.244,0.305]  (7.9,10.3] (20,23] (0.472,0.506] (52.3,55.4]
27     [0,0.072]  (96.8,103]   (0.2,0.244]  (7.9,10.3] (26,44] (0.434,0.472] (52.3,55.4]
28     [0,0.072]   (109,116] (0.244,0.305]     [0,4.1] (18,20] (0.506,0.542] (49.4,52.3]
29     [0,0.072]   (103,109] [0.012,0.156]     (6,7.9]  [7,18] (0.434,0.472] (55.4,67.3]
30     [0,0.072]   (116,146]   (0.2,0.244]     [0,4.1] (20,23] (0.472,0.506] [31.4,46.3]
31 (0.072,0.138]   (116,146]   (0.156,0.2]     (6,7.9] (18,20] (0.542,0.735] (46.3,49.4]
32 (0.072,0.138]   (103,109] (0.305,0.692]     (4.1,6] (26,44] (0.506,0.542] (46.3,49.4]
33 (0.072,0.138]  (96.8,103] [0.012,0.156]     [0,4.1]  [7,18] (0.472,0.506] (55.4,67.3]
34     [0,0.072]   (103,109] (0.305,0.692] (10.3,23.7] (26,44] (0.434,0.472] (55.4,67.3]
35     [0,0.072]   (109,116] (0.244,0.305] (10.3,23.7] (20,23] (0.434,0.472] (52.3,55.4]
36     [0,0.072]   (116,146] (0.244,0.305]     (6,7.9] (26,44] (0.542,0.735] (52.3,55.4]
37     [0,0.072]   (109,116] [0.012,0.156]     (4.1,6]  [7,18] (0.542,0.735] (55.4,67.3]
38     [0,0.072]   (103,109]   (0.2,0.244]     (6,7.9] (20,23] (0.506,0.542] (46.3,49.4]
39     [0,0.072]   (116,146]   (0.2,0.244]     [0,4.1] (20,23] (0.472,0.506] [31.4,46.3]
40 (0.072,0.138]   (103,109]   (0.2,0.244]     (4.1,6] (18,20] (0.472,0.506] (52.3,55.4]
41  (0.138,0.19]   (116,146] (0.305,0.692]     (6,7.9] (23,26] (0.506,0.542] (46.3,49.4]
42 (0.072,0.138]  (96.8,103] [0.012,0.156]     [0,4.1]  [7,18] (0.472,0.506] (55.4,67.3]
43     [0,0.072] [66.1,96.8]   (0.2,0.244] (10.3,23.7] (20,23] (0.434,0.472] (55.4,67.3]
44     [0,0.072]   (116,146] (0.244,0.305]     [0,4.1] (23,26] (0.506,0.542] (49.4,52.3]
45     [0,0.072]   (103,109] (0.305,0.692]     (6,7.9] (23,26] (0.472,0.506] (55.4,67.3]
46     [0,0.072]  (96.8,103]   (0.156,0.2]     [0,4.1] (23,26] (0.506,0.542] [31.4,46.3]
47  (0.138,0.19]   (109,116] (0.244,0.305]     (4.1,6] (20,23] (0.506,0.542] (52.3,55.4]
48  (0.138,0.19]   (116,146] [0.012,0.156]     (4.1,6]  [7,18] (0.542,0.735] (46.3,49.4]
49     [0,0.072]   (116,146] (0.244,0.305]     (6,7.9] (23,26] (0.542,0.735] (52.3,55.4]
50     [0,0.072]   (109,116] (0.305,0.692]     (4.1,6] (26,44] [0.299,0.434] [31.4,46.3]
51 (0.072,0.138]   (116,146]   (0.156,0.2]     [0,4.1] (20,23] (0.542,0.735] (46.3,49.4]
52 (0.072,0.138]   (109,116] (0.305,0.692]     (4.1,6] (23,26] (0.506,0.542] (46.3,49.4]
53     [0,0.072]   (109,116] (0.305,0.692]     (6,7.9] (26,44] (0.472,0.506] (46.3,49.4]
54     [0,0.072]   (109,116]   (0.156,0.2]     (4.1,6] (23,26] (0.542,0.735] (55.4,67.3]
55 (0.072,0.138]   (109,116]   (0.2,0.244]     (6,7.9] (20,23] (0.506,0.542] (52.3,55.4]
56 (0.072,0.138]   (116,146] (0.244,0.305]     (4.1,6]  [7,18] (0.506,0.542] (55.4,67.3]
57     [0,0.072]  (96.8,103] (0.244,0.305]     (6,7.9] (20,23] (0.434,0.472] (49.4,52.3]
58     [0,0.072]  (96.8,103] (0.244,0.305]     (4.1,6] (18,20] (0.472,0.506] (55.4,67.3]
59     [0,0.072]   (103,109] (0.305,0.692]  (7.9,10.3] (26,44] [0.299,0.434] (49.4,52.3]
60     [0,0.072]   (116,146] (0.244,0.305]     (4.1,6] (26,44] (0.542,0.735] [31.4,46.3]
61     [0,0.072]  (96.8,103]   (0.156,0.2]     (4.1,6] (20,23] (0.434,0.472] (55.4,67.3]
62     [0,0.072]  (96.8,103] (0.244,0.305]  (7.9,10.3] (20,23] (0.434,0.472] (46.3,49.4]
63 (0.072,0.138] [66.1,96.8] (0.305,0.692]     [0,4.1] (20,23] [0.299,0.434] (55.4,67.3]
64     [0,0.072]  (96.8,103] (0.305,0.692] (10.3,23.7] (23,26] (0.434,0.472] (52.3,55.4]
65 (0.072,0.138] [66.1,96.8] [0.012,0.156]     (6,7.9]  [7,18] [0.299,0.434] (52.3,55.4]
66     [0,0.072]  (96.8,103] (0.244,0.305]     (4.1,6] (18,20] (0.472,0.506] (55.4,67.3]
        ASTPer Team_Prospect  Home
1  [24.2,52.8]    [-15,-5.3] False
2  (64.4,70.5]  (-5.3,-1.15]  True
3  [24.2,52.8]   (-1.15,2.4]  True
4  (70.5,97.4]   (-1.15,2.4]  True
5  (70.5,97.4]   (-1.15,2.4]  True
6  (52.8,58.5]       (2.4,6] False
7  (64.4,70.5]  (-5.3,-1.15]  True
8  (52.8,58.5]       (2.4,6] False
9  [24.2,52.8]  (-5.3,-1.15] False
10 (58.5,64.4]       (2.4,6]  True
11 (58.5,64.4]   (-1.15,2.4] False
12 (70.5,97.4]    [-15,-5.3] False
13 (64.4,70.5]       (2.4,6] False
14 [24.2,52.8]  (-5.3,-1.15]  True
15 (64.4,70.5]   (-1.15,2.4] False
16 (64.4,70.5]   (-1.15,2.4]  True
17 (52.8,58.5]  (-5.3,-1.15] False
18 (70.5,97.4]  (-5.3,-1.15]  True
19 (70.5,97.4]  (-5.3,-1.15]  True
20 (58.5,64.4]       (2.4,6]  True
21 [24.2,52.8]  (-5.3,-1.15] False
22 (64.4,70.5]      (6,17.5] False
23 (70.5,97.4]   (-1.15,2.4]  True
24 (70.5,97.4]   (-1.15,2.4]  True
25 (52.8,58.5]  (-5.3,-1.15] False
26 (58.5,64.4]   (-1.15,2.4]  True
27 [24.2,52.8]   (-1.15,2.4]  True
28 (58.5,64.4]      (6,17.5] False
29 (64.4,70.5]   (-1.15,2.4]  True
30 (52.8,58.5]  (-5.3,-1.15] False
31 (52.8,58.5]       (2.4,6]  True
32 (70.5,97.4]       (2.4,6]  True
33 (58.5,64.4]   (-1.15,2.4]  True
34 (52.8,58.5]   (-1.15,2.4]  True
35 (58.5,64.4]       (2.4,6]  True
36 (52.8,58.5]    [-15,-5.3] False
37 (58.5,64.4]  (-5.3,-1.15]  True
38 (64.4,70.5]  (-5.3,-1.15]  True
39 (52.8,58.5]  (-5.3,-1.15] False
40 (58.5,64.4]   (-1.15,2.4] False
41 (70.5,97.4]   (-1.15,2.4] False
42 (58.5,64.4]   (-1.15,2.4]  True
43 (70.5,97.4]       (2.4,6]  True
44 (58.5,64.4]  (-5.3,-1.15] False
45 (52.8,58.5]  (-5.3,-1.15]  True
46 (64.4,70.5]  (-5.3,-1.15] False
47 (70.5,97.4]       (2.4,6]  True
48 (58.5,64.4]  (-5.3,-1.15] False
49 (70.5,97.4]   (-1.15,2.4] False
50 (58.5,64.4]    [-15,-5.3]  True
51 (52.8,58.5]       (2.4,6] False
52 (64.4,70.5]   (-1.15,2.4]  True
53 (64.4,70.5]    [-15,-5.3]  True
54 (52.8,58.5]  (-5.3,-1.15]  True
55 (64.4,70.5]   (-1.15,2.4] False
56 [24.2,52.8]   (-1.15,2.4] False
57 [24.2,52.8]       (2.4,6] False
58 (70.5,97.4]   (-1.15,2.4]  True
59 [24.2,52.8]   (-1.15,2.4] False
60 (52.8,58.5]       (2.4,6] False
61 (58.5,64.4]   (-1.15,2.4]  True
62 [24.2,52.8]   (-1.15,2.4] False
63 (58.5,64.4]       (2.4,6]  True
64 (58.5,64.4]      (6,17.5]  True
65 (70.5,97.4]   (-1.15,2.4]  True
66 (70.5,97.4]   (-1.15,2.4]  True
 [ reached 'max' / getOption("max.print") -- omitted 2955 rows ]

[[49]]
   WinsInLast15 Continuing_Players_WS Incoming_Players_WS Leaving_Players_WS WinsInLast10
1         (5,7]         (0.202,0.318]       (0.206,0.546]     (0.0755,0.123]        (5,6]
2         (5,7]         (0.318,0.436]      (0.0874,0.142]     (0.0755,0.123]        [0,3]
3        (9,11]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]        (5,6]
4         (7,9]         (0.202,0.318]       (0.142,0.206]      (0.123,0.202]        (5,6]
5         [0,5]       [-0.0371,0.202]       (0.206,0.546]      (0.123,0.202]        [0,3]
6         [0,5]         (0.436,0.601]    [-0.0583,0.0478]    [-0.097,0.0326]        [0,3]
7         (5,7]         (0.318,0.436]       (0.142,0.206]    (0.0326,0.0755]        (3,5]
8        (9,11]         (0.436,0.601]       (0.142,0.206]    (0.0326,0.0755]        (6,7]
9         [0,5]         (0.318,0.436]     (0.0478,0.0874]    (0.0326,0.0755]        (3,5]
10        (7,9]         (0.436,0.601]       (0.142,0.206]      (0.123,0.202]        (3,5]
11        (7,9]         (0.202,0.318]       (0.206,0.546]      (0.123,0.202]        (3,5]
12        (5,7]         (0.202,0.318]       (0.206,0.546]     (0.0755,0.123]        (3,5]
13       (9,11]         (0.436,0.601]     (0.0478,0.0874]    [-0.097,0.0326]        (6,7]
14       (9,11]          (0.601,1.16]     (0.0478,0.0874]    [-0.097,0.0326]       (7,10]
15        (5,7]         (0.202,0.318]       (0.142,0.206]      (0.202,0.747]        [0,3]
16        (5,7]         (0.436,0.601]      (0.0874,0.142]    (0.0326,0.0755]        (3,5]
17        (7,9]         (0.202,0.318]       (0.206,0.546]     (0.0755,0.123]        (3,5]
18        (7,9]         (0.436,0.601]     (0.0478,0.0874]     (0.0755,0.123]        (3,5]
19        [0,5]       [-0.0371,0.202]       (0.142,0.206]      (0.202,0.747]        (3,5]
20        (7,9]         (0.202,0.318]       (0.206,0.546]     (0.0755,0.123]        (3,5]
21      (11,15]         (0.436,0.601]    [-0.0583,0.0478]    [-0.097,0.0326]       (7,10]
22        (7,9]         (0.436,0.601]     (0.0478,0.0874]    [-0.097,0.0326]        (3,5]
23        (5,7]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]        [0,3]
24        (7,9]          (0.601,1.16]    [-0.0583,0.0478]     (0.0755,0.123]        (5,6]
25        (7,9]         (0.318,0.436]      (0.0874,0.142]    (0.0326,0.0755]        (6,7]
26        (7,9]         (0.436,0.601]    [-0.0583,0.0478]    [-0.097,0.0326]        (5,6]
27        [0,5]       [-0.0371,0.202]       (0.206,0.546]      (0.123,0.202]        [0,3]
28        (5,7]         (0.202,0.318]       (0.142,0.206]     (0.0755,0.123]        [0,3]
29        (5,7]         (0.202,0.318]       (0.142,0.206]     (0.0755,0.123]        (3,5]
30       (9,11]         (0.436,0.601]    [-0.0583,0.0478]    [-0.097,0.0326]       (7,10]
31        (5,7]         (0.436,0.601]    [-0.0583,0.0478]    [-0.097,0.0326]        (5,6]
32        (5,7]         (0.318,0.436]      (0.0874,0.142]    (0.0326,0.0755]        [0,3]
33       (9,11]         (0.436,0.601]      (0.0874,0.142]    (0.0326,0.0755]        (3,5]
34       (9,11]          (0.601,1.16]    [-0.0583,0.0478]    [-0.097,0.0326]        (5,6]
35       (9,11]         (0.436,0.601]     (0.0478,0.0874]    (0.0326,0.0755]        (5,6]
36        (7,9]         (0.202,0.318]       (0.206,0.546]      (0.123,0.202]        (3,5]
37        (5,7]         (0.436,0.601]      (0.0874,0.142]     (0.0755,0.123]        (3,5]
38        (5,7]         (0.202,0.318]       (0.142,0.206]      (0.123,0.202]        (3,5]
39        (5,7]         (0.202,0.318]       (0.142,0.206]      (0.202,0.747]        (3,5]
40        [0,5]         (0.202,0.318]      (0.0874,0.142]    (0.0326,0.0755]        [0,3]
41       (9,11]          (0.601,1.16]    [-0.0583,0.0478]    [-0.097,0.0326]       (7,10]
